bootstrap_replicate,bootstrap_statistic,n_contributing_bootstrap_clusters,n_unique_source_patients,n_source_patients_selected_more_than_once,n_bootstrap_copies_from_repeated_source_patients,n_profiles_from_repeated_source_patient_copies,n_pre_exclusion_zero_distance_external_candidates
2981,0.02001561941045208,34,21,7,20,89,174
2982,0.015091770264648276,34,24,8,18,81,102
2983,0.015595380830618559,34,23,11,22,118,118
2984,0.015022507370072928,34,24,6,16,80,134
2985,0.010477232375455656,34,22,8,20,92,152
2986,0.012007542392067874,34,23,10,21,128,158
2987,0.019961190677627662,34,24,9,19,113,146
2988,0.02800771921394435,34,20,9,23,111,192
2989,0.024302935711577323,34,20,10,24,140,206
2990,0.01867648317577926,34,22,10,22,88,112
2991,0.012532988752480795,34,21,7,20,74,140
2992,0.017341976158077997,34,24,8,18,115,160
2993,0.020061887146337866,34,23,8,19,86,116
2994,0.01969691162009178,34,23,8,19,83,130
2995,0.016787352286752863,34,21,8,21,123,252
2996,0.022890625031305414,34,21,7,20,74,148
2997,0.011484946939635206,34,21,11,24,111,132
2998,0.014515630508560497,34,24,7,17,75,108
2999,0.021497727768633894,34,23,6,17,59,124
3000,0.029345745905800302,34,21,10,23,142,248
3001,0.013129908460703131,34,23,9,20,98,140
3002,0.007702554022180761,34,21,9,22,109,166
3003,0.02615629888038952,34,23,9,20,89,116
3004,0.0121093971440022,34,22,8,20,97,166
3005,0.01392956073791304,34,23,7,18,94,176
3006,0.017854379997262013,34,20,9,23,89,146
3007,0.012857953003019212,34,21,9,22,122,176
3008,0.015507635414099455,34,19,11,26,163,296
3009,0.026503075135600157,34,22,9,21,123,180
3010,0.009272564692292255,34,22,9,21,105,144
3011,0.019163981713077663,34,22,7,19,86,186
3012,0.01735433580685872,34,18,12,28,123,168
3013,0.01890790497772451,34,26,6,14,73,100
3014,0.02096542905148835,34,21,10,23,101,134
3015,0.010673132233612,34,18,12,28,162,274
3016,0.02705907155270603,34,21,8,21,72,126
3017,0.015034928153675617,34,23,9,20,95,116
3018,0.026827981724634256,34,20,9,23,82,148
3019,0.015507635414099455,34,20,10,24,137,212
3020,0.01414417307576183,34,23,10,21,106,118
3021,0.009263659649031378,34,21,8,21,91,150
3022,0.007129577320376723,34,21,10,23,130,250
3023,0.03292615415516968,34,22,9,21,98,158
3024,0.01721486627471927,34,22,9,21,101,134
3025,0.007789507215192868,34,21,8,21,125,230
3026,0.02223964069427302,34,20,10,24,99,158
3027,0.019970031683194504,34,21,10,23,110,146
3028,0.006603139276265144,34,19,11,26,138,186
3029,0.01337139201005113,34,22,8,20,112,216
3030,0.014395217560887338,34,19,8,23,151,522
3031,0.01642836613850275,34,23,9,20,104,128
3032,0.0076796860093974705,34,19,10,25,128,272
3033,0.010790144476232513,34,22,7,19,91,166
3034,0.015254790991060155,34,20,10,24,113,180
3035,0.015517093585312294,34,20,10,24,104,152
3036,0.02463621468128316,34,20,8,22,122,274
3037,0.013557164843872604,34,23,8,19,80,110
3038,0.015354043159987674,34,21,9,22,107,158
3039,0.012474265573833482,34,23,11,22,112,112
3040,0.01877126467358076,34,21,8,21,106,216
3041,0.014280246090869239,34,26,8,16,86,86
3042,0.017600319693477307,34,22,9,21,126,192
3043,0.012416313630110587,34,23,8,19,81,114
3044,0.017228987068102934,34,19,9,24,106,184
3045,0.01750422875376112,34,21,10,23,106,148
3046,0.007420096926284939,34,20,11,25,110,146
3047,0.0214876299199869,34,21,9,22,100,154
3048,0.020718935626281153,34,19,8,23,99,186
3049,0.014858363632938291,34,21,9,22,95,160
3050,0.019466885227187786,34,18,10,26,135,246
3051,0.02524490662556085,34,20,10,24,129,198
3052,0.03494782522981187,34,21,10,23,111,144
3053,0.025129449662258222,34,25,9,18,82,82
3054,0.011864825464077716,34,24,9,19,110,140
3055,0.02275402176930108,34,21,9,22,99,138
3056,0.018165352352694057,34,21,9,22,82,130
3057,0.015247425530517417,34,21,8,21,99,206
3058,0.012288254467045262,34,26,7,15,88,100
3059,0.02857139574127068,34,22,8,20,80,128
3060,0.01638850351935038,34,21,9,22,102,144
3061,0.020350721496212587,34,19,9,24,129,222
3062,0.017112816817728388,34,23,8,19,74,110
3063,0.013335472926122003,34,21,11,24,103,142
3064,0.013110222431814304,34,21,10,23,146,246
3065,0.016354651234699126,34,22,8,20,85,130
3066,0.016644583915099043,34,25,8,17,83,92
3067,0.01359734007009875,34,20,10,24,119,190
3068,0.019031017477619892,34,20,10,24,111,156
3069,0.02476183242095409,34,23,7,18,73,134
3070,0.019088540191940145,34,24,9,19,91,100
3071,0.017361008224959694,34,22,10,22,105,132
3072,0.022484752042426767,34,20,11,25,102,138
3073,0.023580771919774805,34,24,7,17,82,134
3074,0.019757188457282276,34,25,7,16,74,106
3075,0.011240968661513057,34,20,11,25,135,186
3076,0.014385322873450596,34,24,9,19,108,126
3077,0.0342616880461538,34,21,8,21,88,172
3078,0.016381724932795293,34,24,9,19,63,72
3079,0.027248081892792424,34,24,7,17,70,100
3080,0.02382688951549801,34,21,10,23,117,174
3081,0.009914302060661167,34,21,8,21,101,164
3082,0.014079293365276205,34,23,9,20,102,134
3083,0.013198606252291259,34,22,8,20,108,206
3084,0.011444866934402009,34,22,9,21,106,168
3085,0.011833157238957615,34,24,7,17,102,168
3086,0.013083020193847342,34,22,9,21,94,130
3087,0.012636688716571115,34,21,7,20,146,322
3088,0.008615043508485735,34,23,8,19,97,130
3089,0.015507635414099455,34,20,10,24,127,208
3090,0.025365520623119725,34,20,7,21,87,186
3091,0.021770782505705823,34,20,7,21,76,160
3092,0.017234098689233507,34,21,8,21,100,184
3093,0.02587545934560305,34,23,8,19,88,124
3094,0.020508536288359705,34,20,9,23,102,162
3095,0.01720727867210807,34,20,11,25,145,202
3096,0.008806221953558471,34,23,8,19,101,146
3097,0.01259708012802127,34,22,9,21,79,126
3098,0.011666478322286095,34,24,7,17,77,116
3099,0.0135173102460018,34,21,8,21,98,168
3100,0.012019501332886814,34,23,10,21,101,116
3101,0.01916020683778211,34,23,9,20,96,138
3102,0.021056595276827683,34,21,8,21,86,170
3103,0.016015109672670683,34,20,8,22,144,276
3104,0.015275289448503565,34,21,7,20,106,214
3105,0.01992013654354985,34,22,10,22,100,136
3106,0.011831308717175571,34,23,10,21,98,110
3107,0.022774596724453727,34,21,9,22,107,164
3108,0.014812235381505952,34,23,7,18,64,136
3109,0.015698719970136138,34,22,9,21,93,126
3110,0.00937453517604682,34,21,9,22,166,250
3111,0.027981247742940404,34,22,9,21,97,148
3112,0.03185257556840816,34,19,8,23,125,238
3113,0.01364023993972071,34,20,10,24,122,196
3114,0.02234527835362502,34,23,9,20,88,112
3115,0.022399751417778918,34,22,9,21,124,216
3116,0.014595623142191878,34,24,9,19,93,108
3117,0.016888651167083865,34,23,10,21,118,130
3118,0.013590664780875658,34,22,9,21,100,136
3119,0.022959119010326073,34,26,5,13,60,104
3120,0.030069985884832978,34,20,9,23,144,258
3121,0.01758647691377606,34,23,10,21,114,126
3122,0.018779798307036143,34,23,11,22,108,108
3123,0.013122519363387791,34,22,10,22,97,118
3124,0.011406960041468885,34,21,10,23,119,170
3125,0.011545212438745851,34,21,10,23,122,164
3126,0.014358864691876898,34,21,8,21,114,216
3127,0.017302054746666677,34,22,6,18,92,210
3128,0.015769696847702668,34,20,9,23,117,200
3129,0.013564843403485134,34,20,9,23,137,276
3130,0.015668379701135653,34,24,7,17,97,166
3131,0.00909541048197298,34,20,7,21,115,322
3132,0.01261872789309533,34,20,10,24,155,264
3133,0.01153083926968352,34,21,8,21,93,158
3134,0.012816233534040808,34,23,8,19,87,136
3135,0.02372017210120772,34,21,9,22,88,136
3136,0.012873172087598549,34,20,11,25,130,172
3137,0.032351334999946406,34,22,8,20,83,136
3138,0.014323444520114845,34,20,11,25,127,166
3139,0.014154482257830503,34,19,9,24,121,214
3140,0.030818958237833288,34,21,7,20,85,192
3141,0.014082043066821232,34,24,8,18,112,172
3142,0.01862574794333898,34,21,10,23,134,216
3143,0.016150607379397067,34,20,8,22,110,200
3144,0.026920512495608222,34,21,9,22,121,178
3145,0.011314290558063829,34,19,9,24,140,246
3146,0.009212104344163918,34,22,10,22,124,166
3147,0.01990242775906001,34,25,8,17,113,146
3148,0.006632823681796185,34,20,9,23,133,258
3149,0.01209100424161506,34,20,10,24,128,222
3150,0.009930892160790045,34,20,9,23,117,224
3151,0.007768336086924871,34,21,10,23,126,156
3152,0.013844082091183776,34,21,9,22,115,184
3153,0.022960565199437302,34,22,9,21,134,188
3154,0.015353328345032169,34,25,8,17,64,76
3155,0.013537925884930621,34,25,7,16,94,134
3156,0.01956782434527575,34,23,8,19,101,148
3157,0.020908141803435486,34,22,9,21,123,156
3158,0.014473163993708411,34,20,9,23,131,258
3159,0.0219180366217058,34,21,8,21,93,164
3160,0.017434357644564302,34,23,9,20,114,194
3161,0.012575183309981634,34,22,10,22,112,130
3162,0.026643334373149613,34,21,10,23,121,170
3163,0.01699335844026035,34,23,8,19,77,110
3164,0.0117364145149251,34,19,11,26,130,202
3165,0.015263985014189983,34,21,9,22,109,178
3166,0.021760845610203514,34,23,8,19,124,224
3167,0.022459548531736095,34,22,8,20,129,198
3168,0.006092700986542826,34,23,7,18,72,126
3169,0.010523319453095648,34,19,11,26,120,194
3170,0.01273446924608293,34,21,10,23,117,168
3171,0.013427772060762531,34,23,10,21,104,116
3172,0.011833157238957615,34,25,8,17,75,84
3173,0.014142615911927309,34,23,7,18,70,126
3174,0.03207995204691151,34,19,11,26,145,254
3175,0.013507360388518241,34,23,9,20,83,110
3176,0.018760551061506123,34,23,9,20,87,108
3177,0.015022486253959882,34,20,8,22,127,280
3178,0.023195399891319406,34,22,9,21,140,258
3179,0.015379182568630162,34,20,10,24,158,254
3180,0.013184122242903992,34,21,11,24,139,184
3181,0.015213038381048354,34,22,10,22,120,162
3182,0.016026878739802075,34,20,11,25,136,190
3183,0.020590667161188188,34,20,12,26,95,116
3184,0.019817246217966072,34,21,10,23,117,156
3185,0.013654336944812814,34,22,10,22,99,132
3186,0.012819250720269616,34,19,11,26,142,220
3187,0.034115682053166216,34,21,7,20,84,180
3188,0.012431825592690751,34,20,11,25,145,202
3189,0.023976929518492635,34,21,8,21,92,160
3190,0.011836295556041126,34,23,9,20,108,132
3191,0.011463784774232145,34,24,7,17,102,194
3192,0.021382694992659892,34,18,12,28,104,154
3193,0.014984738316387768,34,22,9,21,107,158
3194,0.017345510187106304,34,22,9,21,114,158
3195,0.013081284957902083,34,18,9,25,157,370
3196,0.03909345621744839,34,20,8,22,127,250
3197,0.016150607379397067,34,20,10,24,134,240
3198,0.013241782337611321,34,23,8,19,122,194
3199,0.01985003103002636,34,23,11,22,96,96
3200,0.01984652473398746,34,21,11,24,128,170
3201,0.012387036956488053,34,23,9,20,105,126
3202,0.017580138457127734,34,19,11,26,153,260
3203,0.01538990621156109,34,22,9,21,96,156
3204,0.011621769623951686,34,20,11,25,101,134
3205,0.018479933443084205,34,24,7,17,64,100
3206,0.016916203319282487,34,22,8,20,84,126
3207,0.018165352352694057,34,21,8,21,95,158
3208,0.014109844147924811,34,21,11,24,95,122
3209,0.017310660453700583,34,22,8,20,90,146
3210,0.014269104237658453,34,24,10,20,104,104
3211,0.011792184550650633,34,18,10,26,109,200
3212,0.0259734659820548,34,20,9,23,133,244
3213,0.008644092380760166,34,22,9,21,113,164
3214,0.014201197082742544,34,28,6,12,68,68
3215,0.01591916685599559,34,23,8,19,100,142
3216,0.013138119884881234,34,23,9,20,103,124
3217,0.02439079333269086,34,20,9,23,93,166
3218,0.01461447407908923,34,22,8,20,114,198
3219,0.013290607522216613,34,20,10,24,103,166
3220,0.00937453517604682,34,23,8,19,93,126
3221,0.013882193588781573,34,22,9,21,139,208
3222,0.013110103640707638,34,22,6,18,84,156
3223,0.0075741404526239245,34,21,7,20,79,154
3224,0.014154482257830503,34,24,7,17,117,214
3225,0.01687787325598459,34,23,8,19,105,152
3226,0.028072080842760055,34,26,7,15,65,80
3227,0.00961216996133956,34,24,7,17,94,148
3228,0.01722861925097935,34,21,8,21,115,196
3229,0.012177725306185383,34,21,9,22,105,150
3230,0.014136795309431033,34,22,8,20,106,166
3231,0.022156302640862588,34,24,10,20,104,104
3232,0.01043652731992295,34,21,10,23,127,172
3233,0.011324490404670658,34,25,6,15,66,110
3234,0.022256728849167087,34,22,8,20,125,206
3235,0.014871648259504315,34,22,8,20,115,190
3236,0.017641924781775738,34,21,9,22,87,140
3237,0.01400293996395198,34,21,11,24,93,114
3238,0.014171652909892349,34,21,11,24,140,164
3239,0.022501571274675787,34,25,7,16,88,112
3240,0.01955854017531894,34,19,8,23,162,346
3241,0.012481001403313496,34,22,11,23,114,126
3242,0.010995364005729827,34,21,9,22,104,188
3243,0.00937453517604682,34,22,9,21,104,140
3244,0.01012513671595916,34,20,8,22,110,216
3245,0.017014451201907935,34,24,7,17,78,108
3246,0.010245445005326231,34,24,6,16,116,266
3247,0.01580274674376419,34,24,7,17,65,110
3248,0.015179588540240208,34,21,9,22,126,182
3249,0.011574828523463372,34,24,8,18,109,136
3250,0.028743951368415684,34,20,11,25,126,192
3251,0.012370946416322942,34,19,11,26,123,176
3252,0.00859693505389822,34,21,6,19,69,164
3253,0.016682407540670522,34,26,7,15,80,98
3254,0.010723314203132828,34,22,8,20,117,174
3255,0.013920268384833998,34,24,6,16,79,132
3256,0.01476031701225776,34,21,11,24,139,178
3257,0.012136029701362301,34,22,9,21,117,168
3258,0.021371883297549556,34,24,8,18,110,134
3259,0.01063401504763161,34,20,10,24,116,182
3260,0.01174053008166838,34,19,11,26,113,166
3261,0.015119397516584088,34,23,7,18,98,164
3262,0.013902336070847544,34,22,9,21,120,156
3263,0.012491554202016308,34,20,11,25,129,180
3264,0.02594603083203778,34,22,9,21,108,144
3265,0.018016602202178413,34,23,8,19,107,154
3266,0.008155304354548781,34,18,9,25,117,248
3267,0.016420423681931633,34,24,8,18,76,106
3268,0.01165770720467751,34,18,10,26,171,336
3269,0.01181255043206371,34,21,11,24,128,152
3270,0.020687682578662367,34,22,10,22,95,128
3271,0.006363760370750447,34,22,7,19,99,204
3272,0.017548391416034065,34,21,9,22,126,186
3273,0.011337862009189723,34,22,8,20,95,160
3274,0.020337607278321842,34,22,10,22,99,120
3275,0.01878659676304518,34,20,11,25,134,178
3276,0.006948847711431991,34,20,8,22,109,242
3277,0.026359128911992557,34,21,9,22,92,156
3278,0.010267113119658347,34,19,8,23,95,218
3279,0.014146464278456436,34,22,11,23,124,154
3280,0.02155571440172116,34,22,9,21,131,206
3281,0.00741447793924041,34,23,9,20,80,98
3282,0.0227492320077056,34,20,7,21,89,222
3283,0.013871150084271977,34,20,9,23,101,176
3284,0.01980057066062957,34,22,10,22,83,104
3285,0.016832228348955577,34,19,9,24,138,300
3286,0.0223303851379722,34,22,8,20,101,186
3287,0.022317144893299876,34,19,10,25,116,200
3288,0.013787696222852423,34,25,6,15,100,148
3289,0.01638541145220547,34,23,9,20,72,90
3290,0.018808331746752394,34,21,10,23,95,128
3291,0.018691732648438167,34,22,8,20,126,208
3292,0.009543566316679838,34,23,9,20,86,104
3293,0.03218002042708751,34,18,13,29,144,198
3294,0.022153945075593623,34,24,9,19,92,104
3295,0.01054365984253259,34,21,8,21,136,304
3296,0.015128056168259851,34,25,6,15,89,154
3297,0.013608350010204467,34,24,8,18,80,98
3298,0.024921623982637205,34,18,8,24,117,230
3299,0.022892653089056553,34,22,9,21,101,158
3300,0.01261373546905395,34,21,8,21,94,188
3301,0.014620658760261841,34,22,8,20,73,142
3302,0.009186782182241122,34,22,9,21,100,136
3303,0.01573767206732058,34,22,7,19,110,214
3304,0.012037974271309496,34,22,6,18,113,280
3305,0.012556107711585843,34,20,9,23,111,188
3306,0.01585809676793515,34,19,9,24,126,246
3307,0.012532988752480795,34,21,10,23,123,212
3308,0.023901689000361874,34,21,11,24,113,134
3309,0.014175711293804655,34,21,9,22,95,164
3310,0.019361895653640895,34,21,11,24,107,134
3311,0.02764175846561836,34,23,8,19,119,170
3312,0.027160019213180675,34,25,8,17,74,86
3313,0.011883301311571962,34,23,9,20,103,136
3314,0.0239083663391902,34,22,8,20,140,302
3315,0.021800520501398954,34,22,9,21,109,142
3316,0.02523076437078415,34,25,6,15,97,186
3317,0.016943470157734206,34,22,9,21,146,246
3318,0.01361930757937517,34,21,9,22,147,268
3319,0.01831832349960475,34,20,9,23,83,142
3320,0.009595218669781455,34,22,9,21,138,210
3321,0.015201120129980955,34,21,11,24,113,134
3322,0.01273446924608293,34,22,8,20,130,248
3323,0.022517254441013407,34,24,8,18,107,134
3324,0.013985111846926537,34,19,11,26,138,222
3325,0.030150115917273165,34,23,7,18,106,218
3326,0.011519963563394266,34,24,9,19,117,132
3327,0.028753129815109205,34,21,9,22,143,212
3328,0.014608557522041293,34,21,10,23,130,182
3329,0.028678472050472907,34,22,8,20,91,166
3330,0.010058725076284133,34,20,9,23,95,176
3331,0.01659397779397226,34,24,8,18,85,112
3332,0.00494411697797862,34,20,11,25,137,200
3333,0.019278644078338042,34,20,10,24,120,226
3334,0.013440289425914659,34,22,9,21,148,266
3335,0.014323444520114845,34,22,11,23,104,116
3336,0.013012524062077313,34,23,7,18,74,130
3337,0.012335601592138673,34,18,13,29,149,194
3338,0.012001812443120465,34,21,10,23,103,154
3339,0.034196472515309155,34,17,10,27,134,244
3340,0.012953355051379192,34,22,9,21,72,102
3341,0.02070020683777425,34,24,9,19,90,102
3342,0.01852496272901755,34,26,8,16,98,98
3343,0.009022594048722937,34,19,11,26,148,226
3344,0.02268143878518878,34,21,10,23,112,148
3345,0.02254494136992749,34,20,11,25,141,210
3346,0.020942759787493978,34,22,9,21,113,152
3347,0.028528207717819547,34,23,9,20,98,122
3348,0.015204816114149228,34,20,11,25,135,192
3349,0.01518936039495157,34,22,10,22,107,128
3350,0.015348677865439468,34,23,7,18,103,184
3351,0.014141537841169512,34,25,8,17,85,94
3352,0.01784281566074219,34,22,6,18,105,236
3353,0.020116721955963028,34,20,12,26,134,166
3354,0.019383319216571993,34,23,8,19,82,112
3355,0.01181210189904169,34,22,6,18,106,282
3356,0.015767257076950758,34,22,10,22,128,170
3357,0.013608350010204467,34,24,8,18,81,114
3358,0.01985003103002636,34,20,10,24,92,134
3359,0.021424516874485384,34,20,11,25,140,200
3360,0.008558252527171434,34,20,9,23,158,292
3361,0.013929166164350783,34,23,7,18,96,152
3362,0.013608350010204467,34,25,6,15,75,102
3363,0.02273888902564332,34,25,7,16,74,98
3364,0.027983173140112755,34,22,11,23,123,132
3365,0.019589727772703396,34,23,8,19,113,188
3366,0.025043760606307044,34,18,8,24,89,206
3367,0.018983272493012335,34,21,11,24,151,214
3368,0.020214963904777034,34,26,6,14,66,98
3369,0.016473960500349678,34,22,10,22,108,132
3370,0.007974702087072308,34,21,9,22,120,168
3371,0.009809990090686532,34,20,8,22,103,212
3372,0.01871585293846805,34,22,10,22,88,106
3373,0.021633167796873194,34,22,8,20,87,140
3374,0.017100240268019012,34,20,10,24,90,146
3375,0.01485298534922843,34,22,8,20,100,184
3376,0.014322039063194417,34,21,12,25,115,124
3377,0.008338381509780099,34,21,11,24,128,146
3378,0.013461319472904888,34,23,7,18,112,240
3379,0.025468315473679372,34,24,8,18,91,112
3380,0.016425586339754977,34,21,8,21,94,166
3381,0.016745328351206228,34,23,8,19,110,208
3382,0.02476183242095409,34,21,8,21,89,156
3383,0.011374273817330211,34,19,13,28,131,164
3384,0.010490490151215975,34,22,8,20,95,148
3385,-0.0008369443409354943,34,22,7,19,77,140
3386,0.019180819847187447,34,25,8,17,114,126
3387,0.01408474700320492,34,24,7,17,87,120
3388,0.012447450700098589,34,18,8,24,112,264
3389,0.014054247731873026,34,20,8,22,103,192
3390,0.01072261595312585,34,22,10,22,138,168
3391,0.013303222126390804,34,22,8,20,93,144
3392,0.010744342825034038,34,25,9,18,102,102
3393,0.00957270859097539,34,20,9,23,115,190
3394,0.00303600710917443,34,21,10,23,105,156
3395,0.02778046275050798,34,20,10,24,122,176
3396,0.01876091495762723,34,21,9,22,114,198
3397,0.016530607437449954,34,24,10,20,110,110
3398,0.012481893020308485,34,22,9,21,91,124
3399,0.016557752654661965,34,18,11,27,118,178
3400,0.016592092178371987,34,21,11,24,132,174
3401,0.022986900030734364,34,20,9,23,87,138
3402,0.008297442795640396,34,22,8,20,90,156
3403,0.019180819847187447,34,20,6,20,104,254
3404,0.012384287990871878,34,20,9,23,119,222
3405,0.030464730425239266,34,21,9,22,88,130
3406,0.015353328345032169,34,21,9,22,114,168
3407,0.010316384107352486,34,24,7,17,88,124
3408,0.029053563839463184,34,17,8,25,98,246
3409,0.030259829205980117,34,22,9,21,109,148
3410,0.009327491589602045,34,22,9,21,119,182
3411,0.010281666395426547,34,23,9,20,91,112
